Bigeye Mahi BlueShark Skipjack Yellowfin Albacore StripedMarlin Wahoo Swordfish BlueMarlin Lancetfish Opah
1950 12.5005985788539 23.951764502323 12.5005985788539 12.5005985788539 12.5005985788539 12.5005985788539 23.951764502323 23.951764502323 12.5005985788539 23.951764502323 12.5005985788539 12.5005985788539
1951 12.4633645757448 23.8780389739552 12.4633645757448 12.4633645757448 12.4633645757448 12.4633645757448 23.8780389739552 23.8780389739552 12.4633645757448 23.8780389739552 12.4633645757448 12.4633645757448
1952 12.5757834325774 24.1033189118727 12.5757834325774 12.5757834325774 12.5757834325774 12.5757834325774 24.1033189118727 24.1033189118727 12.5757834325774 24.1033189118727 12.5757834325774 12.5757834325774
1953 12.5452179354307 24.0429452299289 12.5452179354307 12.5452179354307 12.5452179354307 12.5452179354307 24.0429452299289 24.0429452299289 12.5452179354307 24.0429452299289 12.5452179354307 12.5452179354307
1954 12.4957221927931 23.9422323692456 12.4957221927931 12.4957221927931 12.4957221927931 12.4957221927931 23.9422323692456 23.9422323692456 12.4957221927931 23.9422323692456 12.4957221927931 12.4957221927931
1955 12.3901724058611 23.7303524758794 12.3901724058611 12.3901724058611 12.3901724058611 12.3901724058611 23.7303524758794 23.7303524758794 12.3901724058611 23.7303524758794 12.3901724058611 12.3901724058611
1956 12.4333605595278 23.8167728920424 12.4333605595278 12.4333605595278 12.4333605595278 12.4333605595278 23.8167728920424 23.8167728920424 12.4333605595278 23.8167728920424 12.4333605595278 12.4333605595278
1957 12.4245054876783 23.7997608132762 12.4245054876783 12.4245054876783 12.4245054876783 12.4245054876783 23.7997608132762 23.7997608132762 12.4245054876783 23.7997608132762 12.4245054876783 12.4245054876783
1958 12.4800951853084 23.911937967204 12.4800951853084 12.4800951853084 12.4800951853084 12.4800951853084 23.911937967204 23.911937967204 12.4800951853084 23.911937967204 12.4800951853084 12.4800951853084
1959 12.3733442362885 23.6990564596091 12.3733442362885 12.3733442362885 12.3733442362885 12.3733442362885 23.6990564596091 23.6990564596091 12.3733442362885 23.6990564596091 12.3733442362885 12.3733442362885
1960 12.4108966552241 23.7726276380188 12.4108966552241 12.4108966552241 12.4108966552241 12.4108966552241 23.7726276380188 23.7726276380188 12.4108966552241 23.7726276380188 12.4108966552241 12.4108966552241
1961 12.4327540833891 23.8167769500573 12.4327540833891 12.4327540833891 12.4327540833891 12.4327540833891 23.8167769500573 23.8167769500573 12.4327540833891 23.8167769500573 12.4327540833891 12.4327540833891
1962 12.4913598316176 23.9340406065218 12.4913598316176 12.4913598316176 12.4913598316176 12.4913598316176 23.9340406065218 23.9340406065218 12.4913598316176 23.9340406065218 12.4913598316176 12.4913598316176
1963 12.3072351763166 23.5658669060246 12.3072351763166 12.3072351763166 12.3072351763166 12.3072351763166 23.5658669060246 23.5658669060246 12.3072351763166 23.5658669060246 12.3072351763166 12.3072351763166
1964 12.2480365948021 23.4459990724696 12.2480365948021 12.2480365948021 12.2480365948021 12.2480365948021 23.4459990724696 23.4459990724696 12.2480365948021 23.4459990724696 12.2480365948021 12.2480365948021
1965 12.3588695676959 23.6684567933236 12.3588695676959 12.3588695676959 12.3588695676959 12.3588695676959 23.6684567933236 23.6684567933236 12.3588695676959 23.6684567933236 12.3588695676959 12.3588695676959
1966 12.3779610829963 23.7061125871584 12.3779610829963 12.3779610829963 12.3779610829963 12.3779610829963 23.7061125871584 23.7061125871584 12.3779610829963 23.7061125871584 12.3779610829963 12.3779610829963
1967 12.4519812139658 23.8531649332736 12.4519812139658 12.4519812139658 12.4519812139658 12.4519812139658 23.8531649332736 23.8531649332736 12.4519812139658 23.8531649332736 12.4519812139658 12.4519812139658
1968 12.3471100436555 23.6424628705652 12.3471100436555 12.3471100436555 12.3471100436555 12.3471100436555 23.6424628705652 23.6424628705652 12.3471100436555 23.6424628705652 12.3471100436555 12.3471100436555
1969 12.3375760453162 23.623518256385 12.3375760453162 12.3375760453162 12.3375760453162 12.3375760453162 23.623518256385 23.623518256385 12.3375760453162 23.623518256385 12.3375760453162 12.3375760453162
1970 12.3855683244233 23.7195428563784 12.3855683244233 12.3855683244233 12.3855683244233 12.3855683244233 23.7195428563784 23.7195428563784 12.3855683244233 23.7195428563784 12.3855683244233 12.3855683244233
1971 12.4025643056463 23.7533943168175 12.4025643056463 12.4025643056463 12.4025643056463 12.4025643056463 23.7533943168175 23.7533943168175 12.4025643056463 23.7533943168175 12.4025643056463 12.4025643056463
1972 12.5018522839247 23.9515044636121 12.5018522839247 12.5018522839247 12.5018522839247 12.5018522839247 23.9515044636121 23.9515044636121 12.5018522839247 23.9515044636121 12.5018522839247 12.5018522839247
1973 12.3565088825945 23.6601551528891 12.3565088825945 12.3565088825945 12.3565088825945 12.3565088825945 23.6601551528891 23.6601551528891 12.3565088825945 23.6601551528891 12.3565088825945 12.3565088825945
1974 12.3333701233173 23.6132056774092 12.3333701233173 12.3333701233173 12.3333701233173 12.3333701233173 23.6132056774092 23.6132056774092 12.3333701233173 23.6132056774092 12.3333701233173 12.3333701233173
1975 12.2676480804029 23.4805035717881 12.2676480804029 12.2676480804029 12.2676480804029 12.2676480804029 23.4805035717881 23.4805035717881 12.2676480804029 23.4805035717881 12.2676480804029 12.2676480804029
1976 12.4109873647435 23.7666836702975 12.4109873647435 12.4109873647435 12.4109873647435 12.4109873647435 23.7666836702975 23.7666836702975 12.4109873647435 23.7666836702975 12.4109873647435 12.4109873647435
1977 12.5554457787213 24.0552019018248 12.5554457787213 12.5554457787213 12.5554457787213 12.5554457787213 24.0552019018248 24.0552019018248 12.5554457787213 24.0552019018248 12.5554457787213 12.5554457787213
1978 12.4943884573896 23.932661251073 12.4943884573896 12.4943884573896 12.4943884573896 12.4943884573896 23.932661251073 23.932661251073 12.4943884573896 23.932661251073 12.4943884573896 12.4943884573896
1979 12.4372073591768 23.8183556021497 12.4372073591768 12.4372073591768 12.4372073591768 12.4372073591768 23.8183556021497 23.8183556021497 12.4372073591768 23.8183556021497 12.4372073591768 12.4372073591768
1980 12.2850806537609 23.5130692565397 12.2850806537609 12.2850806537609 12.2850806537609 12.2850806537609 23.5130692565397 23.5130692565397 12.2850806537609 23.5130692565397 12.2850806537609 12.2850806537609
1981 12.4550861972144 23.8525407890313 12.4550861972144 12.4550861972144 12.4550861972144 12.4550861972144 23.8525407890313 23.8525407890313 12.4550861972144 23.8525407890313 12.4550861972144 12.4550861972144
1982 12.4318937027271 23.8053608990542 12.4318937027271 12.4318937027271 12.4318937027271 12.4318937027271 23.8053608990542 23.8053608990542 12.4318937027271 23.8053608990542 12.4318937027271 12.4318937027271
1983 12.3075747047707 23.5552028911933 12.3075747047707 12.3075747047707 12.3075747047707 12.3075747047707 23.5552028911933 23.5552028911933 12.3075747047707 23.5552028911933 12.3075747047707 12.3075747047707
1984 12.3137709035835 23.567312953273 12.3137709035835 12.3137709035835 12.3137709035835 12.3137709035835 23.567312953273 23.567312953273 12.3137709035835 23.567312953273 12.3137709035835 12.3137709035835
1985 12.3003018973389 23.5390994553373 12.3003018973389 12.3003018973389 12.3003018973389 12.3003018973389 23.5390994553373 23.5390994553373 12.3003018973389 23.5390994553373 12.3003018973389 12.3003018973389
1986 12.4749846250846 23.8870097911187 12.4749846250846 12.4749846250846 12.4749846250846 12.4749846250846 23.8870097911187 23.8870097911187 12.4749846250846 23.8870097911187 12.4749846250846 12.4749846250846
1987 12.3748827170896 23.6855680288493 12.3748827170896 12.3748827170896 12.3748827170896 12.3748827170896 23.6855680288493 23.6855680288493 12.3748827170896 23.6855680288493 12.3748827170896 12.3748827170896
1988 12.3437517136474 23.6222455217815 12.3437517136474 12.3437517136474 12.3437517136474 12.3437517136474 23.6222455217815 23.6222455217815 12.3437517136474 23.6222455217815 12.3437517136474 12.3437517136474
1989 12.5212138529601 23.9766080735733 12.5212138529601 12.5212138529601 12.5212138529601 12.5212138529601 23.9766080735733 23.9766080735733 12.5212138529601 23.9766080735733 12.5212138529601 12.5212138529601
1990 12.542110903453 24.0173286706518 12.542110903453 12.542110903453 12.542110903453 12.542110903453 24.0173286706518 24.0173286706518 12.542110903453 24.0173286706518 12.542110903453 12.542110903453
1991 12.4767582769065 23.8852401830407 12.4767582769065 12.4767582769065 12.4767582769065 12.4767582769065 23.8852401830407 23.8852401830407 12.4767582769065 23.8852401830407 12.4767582769065 12.4767582769065
1992 12.1194623807776 23.1702655402707 12.1194623807776 12.1194623807776 12.1194623807776 12.1194623807776 23.1702655402707 23.1702655402707 12.1194623807776 23.1702655402707 12.1194623807776 12.1194623807776
1993 12.1914231173039 23.31447775959 12.1914231173039 12.1914231173039 12.1914231173039 12.1914231173039 23.31447775959 23.31447775959 12.1914231173039 23.31447775959 12.1914231173039 12.1914231173039
1994 12.3944988066987 23.7207648875425 12.3944988066987 12.3944988066987 12.3944988066987 12.3944988066987 23.7207648875425 23.7207648875425 12.3944988066987 23.7207648875425 12.3944988066987 12.3944988066987
1995 12.5156687485508 23.9616452736635 12.5156687485508 12.5156687485508 12.5156687485508 12.5156687485508 23.9616452736635 23.9616452736635 12.5156687485508 23.9616452736635 12.5156687485508 12.5156687485508
1996 12.5435810574373 24.0159639071077 12.5435810574373 12.5435810574373 12.5435810574373 12.5435810574373 24.0159639071077 24.0159639071077 12.5435810574373 24.0159639071077 12.5435810574373 12.5435810574373
1997 12.4995803693779 23.9269825079564 12.4995803693779 12.4995803693779 12.4995803693779 12.4995803693779 23.9269825079564 23.9269825079564 12.4995803693779 23.9269825079564 12.4995803693779 12.4995803693779
